-9.562524510614e-01	-2.859080362131e-01	-6.195034033664e-02
1.917914510822e-01	9.655483955726e-01	-1.758759082395e-01
7.456166239547e-01	-6.273830772673e-01	2.246025922402e-01
-7.205870113380e-01	6.232280708093e-01	-3.038768349945e-01
-2.263399335672e-01	-9.693468838165e-01	9.558688878700e-02
1.735594692144e-01	9.848215070375e-01	1.926115901052e-03
-9.453168273299e-01	-3.128142731145e-01	-9.232186362276e-02
9.497207727592e-01	3.071686686501e-01	-6.064538555797e-02
-7.738535912414e-01	5.880529860082e-01	-2.352537034131e-01
7.821254597626e-01	-5.805376524909e-01	2.263974364509e-01
1.812849265513e-01	9.319794238029e-01	-3.139269485299e-01
9.454356217417e-01	3.236351130353e-01	-3.757391052909e-02
-8.978489110604e-01	-4.333935302144e-01	-7.770058478483e-02
1.673658456102e-01	9.856696483099e-01	2.107173755933e-02
8.987205691636e-01	-4.326588495860e-01	7.146788395648e-02
-2.990457981229e-01	-9.518811772740e-01	6.703607220354e-02
-9.400524910350e-01	-3.373294526533e-01	-5.010144181105e-02
5.808443886968e-01	-8.084839584195e-01	-9.472848092177e-02
-8.400778939535e-01	5.417119018923e-01	-2.858928888435e-02
3.877320820111e-02	-9.854520622552e-01	-1.654716632019e-01
-9.296523538429e-01	-1.929616191789e-01	-3.138667145751e-01
-7.391538874779e-01	6.514353872853e-01	-1.711241269332e-01
-4.407301331126e-01	-8.823706225006e-01	-1.648606512009e-01
5.100096981501e-02	9.911340830898e-01	1.226871240828e-01
-8.051547897061e-01	-5.504247700918e-01	-2.208129006257e-01
-6.763183762551e-01	7.269021824285e-01	-1.191917409905e-01
1.561395680907e-01	9.837888600846e-01	8.820382106223e-02
-9.879441199873e-01	-7.072375453971e-02	-1.377118960956e-01
9.043413513374e-01	4.213168397078e-01	-6.825570188620e-02
-8.993538771604e-01	3.955240183505e-01	-1.863420364394e-01
2.818532558926e-01	9.140597802454e-01	-2.916392639553e-01
9.409063255695e-01	3.241168531032e-01	-9.820158877398e-02
-5.729111075183e-01	7.641017462464e-01	-2.965154030827e-01
8.383698545645e-01	-4.948064911990e-01	2.286974490999e-01
-9.435113558222e-02	9.361913182965e-01	-3.385907245636e-01
9.697121810480e-01	2.398309550259e-01	-4.625363702999e-02
7.806567569549e-01	-6.028152271400e-01	1.648903567491e-01
4.098283032069e-01	8.472886550836e-01	-3.378501100446e-01
-5.415332006355e-02	-9.154521735141e-01	3.987665180710e-01
8.094682966303e-01	5.418688425717e-01	-2.261398554005e-01
7.224069076070e-01	-6.332059771968e-01	2.778100975197e-01
9.899653291897e-01	1.334776492194e-01	-4.639357887932e-02
-8.252046886612e-01	-5.092774452305e-01	2.442820206055e-01
2.111132491605e-01	9.765905467986e-01	4.125651381922e-02
8.767158590229e-01	-3.140242073197e-01	-3.643598492631e-01
-2.069439706670e-01	-9.715692303870e-01	-1.150105367774e-01
-9.218994264364e-01	-3.856889656667e-01	3.668063929773e-02
7.074319872432e-01	-5.754506015056e-01	-4.103615340795e-01
-3.438797201759e-01	-8.841849943787e-01	-3.161702607255e-01
-9.327518695893e-01	-3.541843272039e-01	-6.728604714820e-02
4.860175874825e-01	-7.018586103678e-01	-5.207508000092e-01
-8.653676936241e-01	3.582950668991e-01	3.503760834695e-01
1.268682250943e-01	-8.280811039156e-01	-5.460642258923e-01
-9.337812952071e-01	-2.561707650724e-01	-2.498580233725e-01
-8.059288979060e-01	5.685079852047e-01	1.651583551582e-01
-1.796542444953e-01	-8.910912632904e-01	-4.167501804706e-01
-9.241425056786e-01	-1.006210042324e-01	-3.685594154344e-01
-7.738419609573e-01	6.333660309095e-01	4.011278073533e-03
-4.889613806944e-01	-8.401044837091e-01	-2.348216869058e-01
3.844642236744e-03	9.717562621425e-01	2.359554740050e-01
-7.635588516976e-01	-6.086658927234e-01	-2.156471911001e-01
-7.415454711993e-01	6.698631978742e-01	-3.733108996008e-02
1.470638439922e-01	9.890752026559e-01	1.012271116557e-02
-9.309768108579e-01	-3.432647834594e-01	-1.243039262510e-01
-6.428497365095e-01	7.647960840142e-01	-4.279212715268e-02
1.644231651423e-01	9.832284450305e-01	7.891037731137e-02
-9.869573403100e-01	6.404147679635e-03	-1.608545781155e-01
8.750641348130e-01	4.836913174099e-01	-1.747768366408e-02
-9.233184194416e-01	3.377268376087e-01	-1.828214415180e-01
2.180805136404e-01	9.390789638102e-01	-2.656531371911e-01
9.345555700801e-01	3.483367475937e-01	-7.257683313617e-02
-7.405440732530e-01	6.435708882172e-01	-1.934192012423e-01
3.298259208589e-01	9.033324775505e-01	-2.742358418078e-01
9.343490414935e-01	3.224979121320e-01	-1.516145287586e-01
-4.638278933148e-01	8.444984015645e-01	-2.677426658905e-01
8.491564127358e-01	-5.012230536243e-01	1.664597165239e-01
-1.704291214678e-01	9.378383078439e-01	-3.023461970924e-01
