6244	6886	101	13767
4279	286	102	1073
4635	286	102	6670
4279	4635	102	9265
1117	4840	103	3169
1117	6343	103	8513
6343	4840	103	12682
4247	1505	104	3005
5999	4247	104	11994
5999	1505	104	14107
4271	1070	105	297
2729	1070	105	5454
4271	2729	105	8538
2275	380	106	107
2275	2506	106	9279
2506	380	106	9350
380	7798	107	7179
2275	7798	107	15592
133	3418	108	275
133	4266	108	15270
3418	4266	108	15971
1138	2745	109	5485
1138	4579	109	6105
2745	4579	109	9153
5166	155	110	1077
5166	5044	110	10327
155	5044	110	15079
4686	1159	111	883
4686	4797	111	9589
4797	1159	111	14724
644	1320	112	2636
644	4824	112	4702
4824	1320	112	9644
7593	2116	113	5830
6564	2116	113	13124
7593	6564	113	15182
3986	995	114	757
2628	995	114	5252
3986	2628	114	7968
1074	8006	115	6293
1074	2565	115	8687
2565	8006	115	16007
501	3385	116	1503
8175	501	116	5126
8175	3385	116	16345
3280	816	117	2386
1209	816	117	6164
3280	1209	117	6556
822	1334	118	2664
3499	1334	118	10704
822	3499	118	10735
1284	5170	119	1639
1284	3308	119	6612
5170	3308	119	10336
3993	632	120	3404
2561	3993	120	7981
2561	632	120	8307
948	1536	121	7618
948	4156	121	12339
4156	1536	121	12350
1398	5622	122	932
1398	1943	122	10189
1943	5622	122	11239
774	3132	123	307
6681	774	123	1776
6681	3132	123	14451
1037	4166	124	125
1037	5389	124	4325
5389	4166	124	10774
1037	6207	125	4362
4166	6207	125	12409
4287	55	126	682
5572	55	126	9077
5572	4287	126	11140
3435	268	127	2588
3435	3429	127	6866
3429	268	127	11912
3495	2904	128	6985
738	2904	128	7419
3495	738	128	11914
4889	483	129	6586
3254	4889	129	9773
3254	483	129	14651
781	946	130	1887
781	2223	130	7474
946	2223	130	7599
1390	5580	131	2746
2430	1390	131	4856
2430	5580	131	11156
3935	981	132	1909
6699	981	132	11000
3935	6699	132	13393
957	4183	133	4807
3817	957	133	7624
3817	4183	133	8362
731	1623	134	3241
6021	731	134	4817
6021	1623	134	12981
5840	622	135	1239
622	5911	135	1367
5840	5911	135	11818
2520	3152	136	6299
2520	5592	136	8651
3152	5592	136	11179
1453	5807	137	1492
1453	3001	137	5997
3001	5807	137	11609
2979	811	138	4393
811	1160	138	6537
2979	1160	138	9391
61	4384	139	4224
61	3048	139	4391
3048	4384	139	8763
6797	1690	140	10495
5796	1690	140	13289
5796	6797	140	13589
4823	1205	141	4537
3808	1205	141	7611
3808	4823	141	9641
5295	958	142	7514
4091	958	142	7633
4091	5295	142	10585
1513	1020	143	3021
5004	1020	143	7499
1513	5004	143	10003
1010	7280	144	2016
1010	2707	144	5410
7280	2707	144	14556
2456	612	145	293
612	5487	145	2909
2456	5487	145	11822
427	7294	146	697
427	5793	146	7401
5793	7294	146	14583
7320	1821	147	345
1821	4044	147	8083
7320	4044	147	14635
543	2596	148	1278
543	3852	148	5097
3852	2596	148	7700
7746	1935	149	694
2737	1935	149	12356
7746	2737	149	15488
5083	246	150	942
8009	246	150	12941
8009	5083	150	16014
87	2516	151	6877
4940	87	151	9852
4940	2516	151	10691
857	2120	152	4235
857	7321	152	4983
2120	7321	152	14637
1831	3941	153	3657
1831	2850	153	5695
2850	3941	153	7877
3251	807	154	2651
1131	807	154	5685
1131	3251	154	6497
869	1333	155	6913
3378	1333	155	10687
3378	869	155	10734
2202	548	156	1730
3560	548	156	1734
2202	3560	156	11077
1322	5302	157	6628
3472	1322	157	6940
3472	5302	157	10600
6832	91	158	1261
2787	91	158	4744
6832	2787	158	13660
2523	72	159	2094
4000	72	159	4901
4000	2523	159	7996
2345	342	160	1817
2345	3680	160	7356
342	3680	160	12183
221	4819	161	982
221	3975	161	4685
3975	4819	161	9633
2179	6587	162	4353
2179	5430	162	10855
5430	6587	162	13169
4375	2388	163	4771
2577	2388	163	5149
2577	4375	163	8745
1837	1866	164	3728
1837	7370	164	7568
7370	1866	164	14818
6774	2870	165	5736
3453	2870	165	6902
6774	3453	165	13544
7350	168	166	430
168	8135	166	10285
7350	8135	166	16266
1741	6987	167	556
2724	1741	167	5444
2724	6987	167	13970
1283	844	168	2562
1283	3645	168	7286
844	3645	168	9951
1419	5635	169	4930
3485	1419	169	6966
3485	5635	169	11266
6873	1712	170	887
6873	2538	170	13741
1712	2538	170	14407
2999	7468	171	5994
2999	3388	171	6772
7468	3388	171	14932
4774	1183	172	173
1350	1183	172	2695
1350	4774	172	9543
1183	1481	173	2958
4774	1481	173	11880
79	3223	174	2361
79	3211	174	5034
3223	3211	174	6442
654	5770	175	3983
4679	5770	175	11536
4679	654	175	16062
502	3184	176	2774
502	7985	176	9353
7985	3184	176	15966
900	3557	177	3984
3557	5046	177	15001
900	5046	177	15470
1051	4715	178	4298
1051	2291	178	4578
4715	2291	178	9426
2575	181	179	358
3925	181	179	5632
2575	3925	179	7845
2901	350	180	2112
350	6140	180	4193
2901	6140	180	12276
6996	1542	181	5467
4305	1542	181	8605
4305	6996	181	13987
5417	159	182	833
5003	159	182	2201
5417	5003	182	10830
507	2164	183	410
507	8136	183	1812
2164	8136	183	16267
6546	277	184	845
277	4284	184	7947
6546	4284	184	13087
1671	6690	185	841
1671	4626	185	9248
6690	4626	185	13376
1275	6502	186	2545
1275	2888	186	5771
2888	6502	186	12999
4911	1220	187	5859
1220	3554	187	7103
4911	3554	187	9817
968	2131	188	4258
968	5045	188	4410
5045	2131	188	10086
1263	5067	189	1094
1263	2443	189	4882
5067	2443	189	10130
3056	807	190	1609
7377	807	190	2651
7377	3056	190	14750
439	3266	191	1741
7434	439	191	6108
7434	3266	191	14863
5320	1326	192	1157
1326	3578	192	7151
5320	3578	192	10635
3069	1144	193	6134
1144	4604	193	6474
3069	4604	193	9204
3134	590	194	2096
590	2374	194	7321
3134	2374	194	8463
2533	629	195	2181
907	629	195	4925
907	2533	195	7229
108	5390	196	947
2205	108	196	5064
2205	5390	196	11834
5917	476	197	2400
476	2063	197	11435
5917	2063	197	11829
4002	252	198	643
252	3079	198	1565
4002	3079	198	9659
2097	532	199	5446
2097	3142	199	6280
532	3142	199	10229
2091	94	200	256
2083	94	200	3981
2083	2091	200	4177
1637	1185	201	3270
1185	4225	201	12601
1637	4225	201	13078
4511	2082	202	4160
3543	2082	202	7082
4511	3543	202	9018
1983	7913	203	9618
6176	1983	203	12348
6176	7913	203	15822
7691	1650	204	3356
6592	1650	204	3564
6592	7691	204	15377
447	6867	205	3722
447	4436	205	8867
4436	6867	205	13729
7816	2449	206	4893
5015	2449	206	10025
5015	7816	206	15627
2449	7916	207	4894
3708	2449	207	7412
3708	7916	207	15828
1534	2662	208	5319
7529	1534	208	9667
7529	2662	208	15053
824	6074	209	6654
3208	6074	209	12143
824	3208	209	12697
824	2204	210	1643
824	4472	210	6653
4472	2204	210	8940
1852	2377	211	4750
1852	6136	211	12016
6136	2377	211	12268
1462	5868	212	4130
5868	5565	212	11732
1462	5565	212	12262
235	3400	213	214
235	5498	213	1611
5498	3400	213	10992
235	4454	214	13818
3400	4454	214	14029
1748	1094	215	8771
1748	4796	215	14039
4796	1094	215	14158
713	2855	216	2245
713	4914	216	6175
4914	2855	216	9824
4724	491	217	8518
491	8086	217	13009
4724	8086	217	16168
7674	118	218	6332
3075	118	218	14699
3075	7674	218	15343
1835	3978	219	4881
1835	2664	219	5323
2664	3978	219	7951
5048	1867	220	3729
2776	5048	220	10091
2776	1867	220	14921
105	3306	221	3656
105	7463	221	5547
7463	3306	221	14922
5547	481	222	1602
5547	2986	222	11090
2986	481	222	15498
874	7720	223	6979
3807	874	223	12678
3807	7720	223	15436
1093	629	224	2181
1093	3551	224	7097
3551	629	224	8886
2080	522	225	7098
522	3484	225	8655
2080	3484	225	8698
1439	5726	226	499
1439	4850	226	9695
4850	5726	226	11447
7169	1819	227	416
3104	1819	227	11093
3104	7169	227	14333
1185	4721	228	3270
1923	1185	228	3842
1923	4721	228	9438
8182	122	229	5864
122	6906	229	8671
8182	6906	229	16359
3177	1392	230	4617
1392	1724	230	11187
3177	1724	230	13837
1127	3515	231	2780
1127	5637	231	9104
3515	5637	231	11269
4554	123	232	6656
4554	3358	232	9103
123	3358	232	11003
921	3162	233	1838
921	1231	233	7354
3162	1231	233	9900
247	2799	234	4327
4952	247	234	6320
4952	2799	234	9899
1540	1268	235	3076
3784	1268	235	6846
3784	1540	235	12368
1268	5095	236	3076
5095	2104	236	10186
1268	2104	236	12392
5219	1297	237	3019
2104	1297	237	4203
2104	5219	237	10433
2154	546	238	1661
546	5100	238	13165
2154	5100	238	13672
452	6295	239	5645
6295	4074	239	12586
452	4074	239	15342
2049	242	240	1474
242	2562	240	4254
2049	2562	240	8256
2972	882	241	3995
8004	882	241	7023
8004	2972	241	16004
3911	120	242	1462
3492	3911	242	7817
3492	120	242	12713
2945	2919	243	5886
2919	4017	243	6072
2945	4017	243	8030
733	3439	244	1461
733	5386	244	5885
5386	3439	244	10768
395	5482	245	5526
395	7062	245	6873
7062	5482	245	14120
3731	127	246	3518
127	3305	246	6781
3731	3305	246	7457
3120	4588	247	6236
3120	3482	247	6960
4588	3482	247	9172
850	1213	248	6718
3907	1213	248	9704
850	3907	248	9791
1512	1297	249	3019
3821	1297	249	11984
1512	3821	249	12125
2956	126	250	1748
3881	126	250	4253
3881	2956	250	7758
876	1208	251	2412
876	3654	251	5908
3654	1208	251	7304
4525	3305	252	6605
3393	3305	252	6781
3393	4525	252	9045
2744	356	253	4962
7128	356	253	13697
7128	2744	253	14252
1732	6624	254	1379
1732	6213	254	12422
6624	6213	254	13244
6517	1175	255	5112
3027	1175	255	9482
6517	3027	255	13030
2548	94	256	2668
2091	2548	256	5091
3348	131	257	1020
3348	4044	257	8084
131	4044	257	14635
3237	192	258	633
3237	3121	258	6470
3121	192	258	11244
1907	3854	259	3810
2135	1907	259	4266
2135	3854	259	7704
1853	2107	260	4209
2107	5066	260	10127
1853	5066	260	14480
1903	4266	261	8528
1903	7637	261	12400
7637	4266	261	15270
923	3686	262	3502
923	6767	262	12196
3686	6767	262	13529
1499	891	263	2994
5223	1499	263	10442
5223	891	263	12145
1380	5545	264	6100
5029	1380	264	10054
5029	5545	264	11086
3426	872	265	667
872	5526	265	4875
3426	5526	265	11048
5692	1418	266	1981
3779	1418	266	7553
3779	5692	266	11379
6192	1538	267	2704
6968	1538	267	4959
6968	6192	267	13932
6173	1915	268	3825
1915	3741	268	7477
6173	3741	268	12341
308	5158	269	1244
2333	5158	269	10312
2333	308	269	10502
36	5252	270	1398
2125	5252	270	10499
36	2125	270	13285
671	3568	271	2622
671	5225	271	3548
3568	5225	271	10445
7744	863	272	6769
2805	863	272	8958
7744	2805	272	15484
4170	677	273	4444
2543	677	273	7661
2543	4170	273	8335
4899	1256	274	4531
1256	2355	274	4705
4899	2355	274	9793
133	2056	275	1791
2056	3418	275	6831
4071	664	276	5349
4071	2928	276	8138
2928	664	276	15736
2711	1910	277	5418
7858	1910	277	13492
7858	2711	277	15712
1946	1910	278	3888
7652	1910	278	5418
7652	1946	278	15618
5658	2489	279	4973
2489	3010	279	6015
5658	3010	279	11311
6213	5509	280	12421
6213	209	280	13244
209	5509	280	13693
2329	2784	281	5563
5965	2329	281	10907
5965	2784	281	11925
1313	1438	282	2871
3190	1438	282	11459
3190	1313	282	11552
1235	6539	283	3413
4962	6539	283	13074
4962	1235	283	14692
6869	1709	284	9919
1709	4530	284	12931
6869	4530	284	13733
604	8120	285	14373
7389	604	285	14894
7389	8120	285	16236
2294	8150	286	4584
2294	3407	286	6810
8150	3407	286	16296
6722	1564	287	3123
4478	1564	287	8951
4478	6722	287	13439
4785	102	288	3402
4906	102	288	4059
4906	4785	288	9808
8190	4407	289	8979
4407	7267	289	14529
8190	7267	289	16375
1773	2680	290	5355
7103	1773	290	10883
7103	2680	290	14201
5230	553	291	1101
5065	553	291	4449
5065	5230	291	10455
2193	2806	292	5607
2806	550	292	8784
2193	550	292	9310
3981	612	293	3488
2456	3981	293	7957
154	3828	294	13115
3828	4177	294	14647
154	4177	294	15064
47	2279	295	1581
47	2876	295	3066
2279	2876	295	12285
3410	793	296	4553
1234	793	296	6407
1234	3410	296	6815
2590	4271	297	8537
2590	1070	297	14895
1916	7607	298	4462
2341	1916	298	10838
2341	7607	298	15210
2071	216	299	428
2071	2216	299	4427
2216	216	299	7376
20	2095	300	1128
2326	2095	300	8124
37	3693	301	3902
37	2611	301	10367
2611	3693	301	13803
1257	2826	302	2828
1257	5633	302	5076
2826	5633	302	11261
5114	1277	303	4461
1277	8141	303	8983
5114	8141	303	16278
255	8051	304	2243
255	6559	304	7800
8051	6559	304	16098
1261	7980	305	9674
1261	2277	305	10062
7980	2277	305	15956
569	1226	306	9421
1226	2277	306	9739
569	2277	306	15956
774	1323	307	2641
3132	1323	307	10611
2302	579	308	5712
579	4111	308	7281
2302	4111	308	8218
516	915	309	6141
2040	915	309	7315
2040	516	309	15326
5058	1273	310	1016
4990	5058	310	10111
4990	1273	310	14995
4397	604	311	2277
2437	4397	311	8789
2437	604	311	14893
1567	2579	312	5154
1567	6267	312	9054
6267	2579	312	12530
1563	4304	313	3122
1681	4304	313	8604
1681	1563	313	12520
797	3194	314	3654
6879	797	314	13484
6879	3194	314	13753
2185	160	315	433
160	5314	315	10429
2185	5314	315	10624
160	2044	316	433
2875	2044	316	5745
2875	160	316	6384
28	7931	317	662
28	2574	317	1265
2574	7931	317	15857
1206	4853	318	4942
1239	1206	318	5124
1239	4853	318	9932
162	4790	319	5894
2978	4790	319	9575
162	2978	319	15723
3796	951	320	970
951	3019	320	6033
3796	3019	320	7587
856	3404	321	4598
1725	856	321	11088
1725	3404	321	13880
572	1033	322	2061
2301	1033	322	4597
2301	572	322	12466
682	2386	323	1808
682	3567	323	4724
2386	3567	323	7129
2269	77	324	4347
2269	3769	324	7533
3769	77	324	10468
7306	1815	325	1335
5829	1815	325	11653
5829	7306	325	14607
165	2728	326	2897
165	2182	326	7018
2728	2182	326	8966
352	5910	327	1953
352	2305	327	6509
2305	5910	327	11815
2265	166	328	700
3710	166	328	1034
2265	3710	328	7415
2838	167	329	431
6441	167	329	915
6441	2838	329	14050
2712	218	330	4232
218	4644	330	7307
2712	4644	330	9284
779	514	331	1554
514	7924	331	8675
779	7924	331	15844
1992	6414	332	3979
4340	6414	332	12823
1992	4340	332	15843
684	1121	333	2237
1121	3948	333	7891
684	3948	333	9074
1476	4893	334	2948
4893	2895	334	9782
1476	2895	334	11800
6683	170	335	714
5367	170	335	1145
5367	6683	335	13361
141	2263	336	3107
6748	141	336	3816
6748	2263	336	13491
2647	1089	337	2173
2647	1197	337	5289
1089	1197	337	8525
7920	747	338	5900
2882	747	338	8429
2882	7920	338	15835
3628	172	339	5423
7548	172	339	6358
3628	7548	339	15091
2706	1156	340	5408
7452	1156	340	6356
7452	2706	340	14900
760	1196	341	2387
3174	760	341	9476
3174	1196	341	9629
1533	1864	342	7778
6134	1864	342	12264
1533	6134	342	13619
2640	344	343	3299
6199	344	343	10522
2640	6199	343	12393
6538	1628	344	3837
1628	2008	344	7135
6538	2008	344	13071
5849	1821	345	11694
7320	5849	345	14636
2072	226	346	448
3141	226	346	10490
2072	3141	346	10557
2319	625	347	1246
3874	625	347	3292
2319	3874	347	7743
1564	6365	348	3124
2528	1564	348	5052
2528	6365	348	12726
2898	726	349	2625
726	4954	349	5837
2898	4954	349	9904
440	7038	350	876
4573	440	350	3584
4573	7038	350	14072
1609	7348	351	3213
1609	2553	351	12635
2553	7348	351	14691
4041	1015	352	5046
4041	2881	352	8078
2881	1015	352	15544
3222	804	353	445
1869	3222	353	6439
1869	804	353	10931
2981	848	354	1691
848	4745	354	6753
2981	4745	354	9486
810	4998	355	6968
3268	4998	355	9991
810	3268	355	10089
5047	1633	356	5199
5047	3268	356	10089
1633	3268	356	13129
6052	271	357	1117
2390	271	357	2239
2390	6052	357	12099
181	6671	358	485
2575	6671	358	13338
4418	182	359	1332
182	2751	359	2989
4418	2751	359	8831
5216	1108	360	4711
1108	2501	360	8805
5216	2501	360	10427
3895	1861	361	7785
3895	7481	361	14957
43	2636	362	2179
6818	43	362	2188
6818	2636	362	13631
7795	2015	363	7441
7795	4835	363	15585
2015	4835	363	16055
1257	5040	364	5076
1672	1257	364	5862
1672	5040	364	13120
4450	1107	365	1373
1107	3616	365	7227
4450	3616	365	8895
6914	917	366	7228
917	3212	366	11687
6914	3212	366	13823
1129	2597	367	5189
4552	1129	367	6859
4552	2597	367	9099
3370	450	368	3727
3370	2631	368	6736
2631	450	368	12816
4429	1097	369	659
1097	5676	369	6885
4429	5676	369	11348
3585	153	370	5538
2423	3585	370	7165
2423	153	370	13993
986	3904	371	4102
2655	986	371	5306
2655	3904	371	7804
3809	76	372	6883
2655	76	372	7804
3809	2655	372	14778
4926	1237	373	1243
1237	2717	373	9661
4926	2717	373	9847
152	7899	374	993
152	3689	374	1440
7899	3689	374	15794
1377	6650	375	5961
1377	3201	375	11035
3201	6650	375	13295
1085	4357	376	1352
1085	2983	376	5962
4357	2983	376	8710
191	7844	377	590
191	3196	377	10227
3196	7844	377	15683
1687	1523	378	3370
6107	1523	378	5482
6107	1687	378	12210
131	3243	379	7183
3243	5849	379	13251
131	5849	379	14636
912	6081	380	6481
6081	3594	380	12158
912	3594	380	15984
1696	6824	381	1841
3955	1696	381	7906
3955	6824	381	13644
298	4051	382	592
5830	298	382	8602
5830	4051	382	11655
2495	460	383	3223
6619	2495	383	13234
6619	460	383	15673
5447	3355	384	6705
4335	3355	384	8665
4335	5447	384	10889
4155	1035	385	5113
2814	4155	385	8305
2814	1035	385	16285
3754	195	386	2396
3754	2814	386	7503
195	2814	386	8305
1283	5128	387	7286
3683	1283	387	7362
3683	5128	387	10252
2054	7225	388	6353
5145	7225	388	14445
2054	5145	388	16265
7040	1519	389	8241
6118	1519	389	10537
7040	6118	389	14076
2380	7537	390	4756
5380	2380	390	10756
5380	7537	390	15070
2987	1340	391	2675
1492	1340	391	2979
1492	2987	391	12013
162	2852	392	14835
2242	2852	392	14882
2242	162	392	15724
4865	1218	393	1646
1370	1218	393	6572
4865	1370	393	9726
163	6505	394	6261
6942	163	394	6804
6942	6505	394	13879
1899	3776	395	5616
3776	2236	395	7548
1899	2236	395	15214
3186	789	396	4101
789	3917	396	10579
3186	3917	396	10642
2309	201	397	864
5829	2309	397	11654
5829	201	397	14607
3366	201	398	864
2740	201	398	7506
3366	2740	398	9960
996	6274	399	1988
996	1802	399	7902
6274	1802	399	12544
1452	1779	400	7710
5826	1779	400	14234
1452	5826	400	16063
4004	1928	401	8004
1928	1006	401	11306
4004	1006	401	14515
3737	4004	402	8003
3737	7260	402	12115
4004	7260	402	14515
1076	4230	403	561
6805	1076	403	8634
6805	4230	403	13605
4072	1849	404	8140
1024	1849	404	11210
1024	4072	404	14203
5892	205	405	5352
205	2355	405	9793
5892	2355	405	11779
1471	2678	406	5351
5641	1471	406	6281
5641	2678	406	11277
2232	2409	407	4813
158	2409	407	9530
158	2232	407	12605
3406	193	408	8098
3406	5612	408	11220
193	5612	408	13645
5624	1399	409	3490
5971	1399	409	6238
5624	5971	409	11937
3503	507	410	1113
3503	2164	410	7002
93	3982	411	6621
3530	3982	411	7960
3530	93	411	9098
5874	827	412	3695
3313	827	412	10244
5874	3313	412	14782
5712	1422	413	414
2427	1422	413	10609
2427	5712	413	11419
1422	868	414	6923
5712	868	414	11420
2036	4307	415	5378
4307	2934	415	8610
2036	2934	415	16360
7169	5403	416	14334
5403	1819	416	15124
6967	546	417	1661
2187	546	417	5872
6967	2187	417	13930
6801	211	418	898
211	3262	418	4369
6801	3262	418	13597
187	6416	419	4840
187	3445	419	8853
3445	6416	419	12827
3581	694	420	1383
694	4535	420	5615
3581	4535	420	9066
213	2143	421	1766
3227	2143	421	8735
3227	213	421	9006
2182	4431	422	5240
3511	2182	422	7018
3511	4431	422	8858
1134	4490	423	5519
1134	3537	423	7069
3537	4490	423	8975
1134	2762	424	5519
1134	689	424	6955
2762	689	424	9290
3847	973	425	4300
7679	973	425	4780
3847	7679	425	15353
1963	2978	426	7449
2978	7864	426	15723
7569	189	427	3942
189	2717	427	9847
7569	2717	427	15133
2071	2800	428	7328
216	2800	428	7341
3171	217	429	15320
2605	217	429	15739
2605	3171	429	15981
2475	168	430	1015
2475	7350	430	15220
167	2118	431	1752
2838	2118	431	10878
5473	933	432	6462
5473	3741	432	10941
933	3741	432	12341
2044	2185	433	8294
8179	1048	434	2122
1048	4190	434	4364
8179	4190	434	16353
2473	1184	435	2364
1206	1184	435	2408
2473	1206	435	4942
4767	1184	436	2408
2409	1184	436	4814
4767	2409	436	9530
8058	2012	437	2493
5119	2012	437	10234
8058	5119	437	16112
1049	3655	438	5042
3655	1496	438	7306
1049	1496	438	8428
1342	1558	439	3112
1342	5333	439	10851
5333	1558	439	12436
2147	5428	440	4289
2147	5333	440	10661
5333	5428	440	10851
53	4359	441	442
53	6046	441	996
4359	6046	441	12087
6462	53	442	2865
6462	4359	442	12920
4001	437	443	12656
4121	437	443	14321
4121	4001	443	14364
2247	5604	444	4489
2247	2360	444	4715
2360	5604	444	11203
1302	804	445	2600
3222	1302	445	6440
5143	1302	446	6440
5143	3298	446	10282
3298	1302	446	15630
1145	6583	447	2286
2599	1145	447	5194
2599	6583	447	13162
226	3018	448	2285
2072	3018	448	9288
7685	1920	449	1468
2531	1920	449	7748
7685	2531	449	15366
4018	1804	450	3604
4018	2714	450	8032
2714	1804	450	14514
916	3667	451	1151
2210	3667	451	7330
2210	916	451	14224
7486	228	452	4954
2535	228	452	7329
